bookID,title,authors,average_rating,valor,publication_date,publisher,units
6298,Howl: Original Draft Facsimile  Transcript & Variant Versions  Fully Annotated by Author  with Contemporaneous Correspondence,Allen Ginsberg/Barry Miles,4.22,208,10/10/2006,Harper Perennial Modern Classics,3
6302,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,America's Test Kitchen,4.35,312,9/1/2006,America's Test Kitchen,5
6310,Charlie and the Chocolate Factory (Charlie Bucket  #1),Roald Dahl/Quentin Blake,4.13,176,6/2/2005,Puffin Books,3
6311,Charlie and the Chocolate Factory: A Play,Richard R. George/Roald Dahl,4.33,89,9/27/1979,Puffin Books,1
6316,Charlie and the Chocolate Factory (Abridged),Roald Dahl,3.86,40,6/2/2005,Puffin,0
6326,Collected Stories,Roald Dahl/Jeremy Treglown,4.39,850,10/17/2006,Alfred A. Knopf,16
6329,Roald Dahl Treasury,Roald Dahl,4.43,448,9/15/2003,Viking Juvenile,8
6332,Dirty Beasts,Roald Dahl/Quentin Blake,4.01,32,10/14/2002,Puffin Books,0
6334,Never Let Me Go,Kazuo Ishiguro,3.82,288,8/31/2010,Vintage Books,5
6335,Never Let Me Go,Kazuo Ishiguro,3.82,288,1/31/2006,Vintage Books,5
6339,Never Let Me Go,Kazuo Ishiguro/Rosalyn Landor,3.82,10,4/12/2005,Books on Tape,0
6340,Homeric Moments: Clues to Delight in Reading the Odyssey and the Iliad,Eva Brann,4.30,326,9/1/2002,Paul Dry Books,6
6341,Paradoxes of Education in a Republic,Eva Brann,4.28,178,8/15/1989,University of Chicago Press,3
6342,The Music of the Republic: Essays on Socrates' Conversations and Plato's Writings,Eva Brann,4.58,378,3/1/2004,Paul Dry Books,7
6343,Open Secrets / Inward Prospects: Reflections on World and Soul,Eva Brann,4.42,435,10/1/2004,Paul Dry Books,8
6346,Phaedo,Plato/Eva Brann/Peter Kalkavage/Eric Salem,4.04,118,9/1/1998,Focus,2
6360,Rocky Stories: Tales of Love  Hope  and Happiness at America's Most Famous Steps,Michael Vitez/Tom Gralish/Sylvester Stallone,4.16,144,11/1/2006,Paul Dry Books,2
6366,My Heart May Be Broken  but My Hair Still Looks Great (Domestic Equalizers #2),Dixie Cash,3.88,336,8/29/2006,William Morrow Paperbacks,6
6367,Since You're Leaving Anyway  Take Out the Trash (Domestic Equalizers #1),Dixie Cash,3.81,384,8/31/2004,Avon,7
6388,The Da Vinci Code (Robert Langdon  #2),Dan Brown,3.84,522,3/18/2003,Doubleday Publishing (NY),9
6407,Blessings from the Other Side: Wisdom and Comfort from the Afterlife for This Life,Sylvia Browne/Lindsay Harrison,3.98,208,10/1/2002,NAL,3
6414,Mother God: The Feminine Principle to Our Creator,Sylvia Browne,4.05,128,2/1/2004,Hay House,2
6418,Thanksgiving,Janet Evanovich,3.60,228,10/31/2006,HarperTorch,4
6419,Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich,3.72,164,1/9/2007,St. Martin's Press,3
6422,Four to Score (Stephanie Plum  #4),Janet Evanovich,4.17,313,6/15/1999,St. Martin's Press,5
6424,Seven Up (Stephanie Plum  #7),Janet Evanovich,4.16,337,6/17/2002,St. Martin's Press,6
6425,Hard Eight (Stephanie Plum  #8),Janet Evanovich/Lorelei King,4.17,326,6/16/2003,St. Martin's Press,6
6426,Motor Mouth (Alex Barnaby #2),Janet Evanovich,3.68,312,10/3/2006,HarperCollins,5
6438,A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,David Foster Wallace,4.25,353,2/1/1997,Little  Brown,6
6440,Ivanhoe,Walter Scott/Graham Tulloch,3.75,541,3/30/2000,Penguin Books /Penguin Classics,10
6441,Ivanhoe,Marianna Mayer/Walter Scott/John Rush,3.96,56,10/7/2004,Chronicle Books,1
6459,Me and Jezebel: When Bette Davis Came for Dinner -- And Stayed ... And Stayed ... And Stayed ... And ...,Elizabeth L. Fuller,3.73,244,5/1/1992,Berkley,4
6460,George Washington and Benedict Arnold: A Tale of Two Patriots,Dave R. Palmer,4.27,424,8/1/2006,Regnery History,8
6462,His Excellency: George Washington,Joseph J. Ellis,3.92,320,11/8/2005,Vintage,6
6466,George Washington's Rules of Civility & Decent Behavior in Company and Conversation (Little Books of Wisdom),George Washington,4.08,30,8/1/1989,Applewood Books,0
6475,George Washington's Sacred Fire,Peter A. Lillback/Jerry Newcombe,4.18,1200,5/31/2011,Providence Forum Press,22
6480,Waverley,Walter Scott/Claire Lamont,3.43,463,8/20/1998,Oxford University Press,8
6482,The Antiquary,Walter Scott/Nicola J. Watson,3.83,528,5/23/2002,Oxford University Press,9
6483,Rob Roy,Walter Scott/Lockhart Bogle,3.70,576,7/9/2002,Modern Library,10
6505,Prozac Nation,Elizabeth Wurtzel,3.59,384,4/2/2002,Riverhead Books,7
6511,Girl  Interrupted: Screenplay based on the book,James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen,4.02,167,2/21/2000,Faber & Faber,3
6524,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,3.86,192,12/15/1987,St. Martin's Press,3
6526,Book of the Dead (Kay Scarpetta  #15),Patricia Cornwell,3.65,511,11/1/2007,Putnam Adult,9
6527,At Risk (Winston Garano  #1),Patricia Cornwell,3.41,212,5/23/2006,G. P. Putnam's Sons,4
6528,Predator (Kay Scarpetta  #14),Patricia Cornwell,3.68,453,10/1/2006,Berkley Publishing Group,8
6530,Trace (Kay Scarpetta  #13),Patricia Cornwell,3.78,401,6/28/2005,Berkley,7
6534,Postmortem (Kay Scarpetta  #1),Patricia Daniels Cornwell/Patricia Cornwell,4.02,342,12/30/2003,Pocket Books,6
6536,Three Complete Novels: Postmortem / Body Of Evidence / All That Remains (Kay Scarpetta  #1  #2  #3),Patricia Cornwell,4.29,822,10/1/1997,Smithmark Publishers,15
6537,From Potter's Field (Kay Scarpetta  #6),Patricia Cornwell,4.04,383,8/30/2005,Berkley Books,7
6539,The Body Farm (Kay Scarpetta  #5),Patricia Cornwell,4.05,351,12/28/2004,Berkley,6
6540,Trace (Kay Scarpetta  #13),Patricia Cornwell/Carolyn McCormick,3.78,11,8/4/2005,Penguin Audio,0
6541,Cause of Death (Kay Scarpetta  #7),Patricia Cornwell/C.J. Critt,3.93,356,1/2/2007,Berkley Books,6
6542,The Patricia Cornwell CD Audio Treasury: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell/Kate Burton,4.16,0,7/26/2005,HarperAudio,0
6543,At Risk (Winston Garano  #1),Patricia Cornwell,3.41,289,4/3/2007,Berkley Books,5
6544,The Scarpetta Collection: All That Remains / Cruel & Unusual (Kay Scarpetta  #3  #4),Patricia Cornwell,4.16,672,11/11/2003,Scribner,12
6545,In the Dark of the Night,John Saul,3.88,324,7/18/2006,Ballantine Books,6
6546,Perfect Nightmare,John Saul,3.89,384,4/25/2006,Ballantine Books,7
6549,said the shotgun to the head.,Saul Williams,4.22,192,9/1/2003,MTV Books,3
6550,Early Color,Saul Leiter/Martin Harrison,4.73,156,1/15/2006,Steidl,2
6551,Herzog,Saul Bellow/Philip Roth,3.78,371,2/25/2003,Penguin Classics,7
6552,Midnight Voices,John Saul/Joe Blades,3.75,384,3/4/2003,Ballantine Books,7
6553,The Manhattan Hunt Club,John Saul,3.98,384,3/28/2006,Ballantine Books,7
6556,Shadows,John Saul,3.93,393,5/1/1993,Bantam,7
6557,The Presence,John Saul,3.76,432,4/29/1998,Ballantine Books,8
6562,Creature,John Saul,3.84,416,1/1/1997,Bantam,7
6568,Asylum (Blackstone Chronicles  #6),John Saul,4.10,97,6/3/1997,Fawcett,1
6572,Suffer the Children,John Saul,3.91,378,7/1/1989,Dell,7
6588,The Big Bad Wolf  (Alex Cross  #9),James Patterson/مریم کاظمی‌تبار,3.99,400,10/1/2004,Grand Central Publishing,7
6595,Big Bad Wolf,Linda Jones,3.80,359,2/27/1997,Love Spell,6
6611,Why Do Men Fall Asleep After Sex? More Questions You'd Only Ask a Doctor After Your Third Whiskey Sour,Mark Leyner/Billy Goldberg,3.55,263,8/1/2006,Three Rivers Press,4
6613,Four Blondes,Candace Bushnell,2.82,256,6/8/2001,Grove Press,4
6614,Lipstick Jungle,Candace Bushnell,3.41,496,8/8/2006,Hachette Books,9
6615,Lipstick Jungle,Candace Bushnell,3.41,532,4/1/2007,Hachette Books,10
6618,The Easy Way to Stop Smoking: Join the Millions Who Have Become Nonsmokers Using the Easyway Method,Allen Carr,4.30,224,9/23/2004,Sterling,4
6619,Teach Your Child to Read in 100 Easy Lessons,Siegfried Engelmann/Phyllis Haddox/Elaine Bruner,4.17,395,6/15/1986,Touchstone,7
6624,It's Not Easy Being Green: And Other Things to Consider,Jim Henson/Cheryl Henson,4.20,197,9/14/2005,Hyperion,3
6625,Playing Easy to Get (B.A.D. Agency #1.5; Vikings Underground #3; Immortals After Dark #1),Sherrilyn Kenyon/Jaid Black/Kresley Cole,4.13,352,2/7/2006,Gallery Books,6
6628,The Big Over Easy (Nursery Crime  #1),Jasper Fforde,3.94,383,7/25/2006,Penguin,7
6635,The Enneagram Made Easy: Discover the 9 Types of People,Renee Baron/Elizabeth Wagele,3.82,161,3/11/1994,HarperSanFrancisco,3
6640,It's Easy Being Green: A Handbook for Earth-Friendly Living,Crissy Trask/Mike Clelland,3.55,168,1/23/2006,Gibbs Smith,3
6644,Le Divorce,Diane Johnson,2.88,320,7/1/2003,Plume,6
6654,Divine Conspiracy: Rediscovering Our Hidden Life in God,Dallas Willard,4.22,384,10/5/1998,Fount,7
6655,The Divine Comedy,Dante Alighieri/John Ciardi,4.07,895,5/27/2003,NAL,16
6656,The Divine Comedy,Dante Alighieri/Allen Mandelbaum/Eugenio Montale,4.07,798,8/1/1995,Everyman's Library,15
6657,Divine,Karen Kingsbury,4.28,355,5/17/2007,Tyndale House Publishers,6
6658,When the Emperor Was Divine,Julie Otsuka,3.73,160,1/12/2004,Penguin,3
6659,Complete Divine (Dungeons & Dragons Edition 3.5),David Noonan,3.64,191,5/1/2004,Wizards of the Coast,3
6660,A Divine Revelation of Hell,Mary K. Baxter/T.L. Lowery,4.18,208,1/1/1993,Whitaker House,3
6667,Boy: Tales of Childhood (Roald Dahl's Autobiography  #1),Roald Dahl/Quentin Blake,4.10,176,4/5/2001,Puffin Books,3
6668,The Enormous Crocodile,Roald Dahl/Quentin Blake,3.78,32,3/24/2003,Puffin,0
6670,The Magic Finger,Roald Dahl/Quentin Blake,3.68,67,4/5/2001,Puffin Books,1
6671,The Wonderful Story of Henry Sugar and Six More,Roald Dahl,4.14,240,9/11/2001,Knopf Books for Young Readers,4
6677,The Gremlins,Roald Dahl/Artists and Writers Guild/Walt Disney Company/Leonard Maltin,3.44,56,9/26/2006,Dark Horse Books,1
6678,Going Solo (Roald Dahl's Autobiography  #2),Roald Dahl/Quentin Blake,4.08,209,4/5/2001,Puffin,3
6680,Gumbo Ya-Ya: A Collection of Louisiana Folk Tales,Lyle Saxon/Edward Dreyer/Robert Tallant,4.04,640,5/31/1987,Pelican Publishing,12
6689,James and the Giant Peach,Roald Dahl/Quentin Blake,4.01,146,9/10/2002,Alfred A. Knopf,2
6690,Danny the Champion of the World,Roald Dahl/Quentin Blake,4.09,224,2/12/2002,Knopf Books for Young Readers,4
6691,My Uncle Oswald,Roald Dahl,3.89,208,5/1/1986,Penguin (Non-Classics),3
6693,Fantastic Mr. Fox,Roald Dahl/Quentin Blake,4.05,96,6/11/2002,Knopf Books for Young Readers,1
6694,The Giraffe and the Pelly and Me,Roald Dahl/Quentin Blake,3.82,32,11/29/2001,Puffin,0
6708,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,4.13,229,8/19/2004,New World Library,4
6721,Wild Things: Four Tales,Douglas Clegg,3.58,97,10/1/2006,Cemetery Dance Publications,1
6745,Wild Things (Prowlers Book 1),Christopher Golden,4.03,311,4/7/2003,Pocket Books,5
6748,A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments,David Foster Wallace,4.25,353,2/2/1998,Back Bay Books,6
6749,Oblivion,David Foster Wallace,4.07,329,8/30/2005,Back Bay Books,6
6751,Consider the Lobster and Other Essays,David Foster Wallace,4.23,343,12/13/2005,Little  Brown and Company,6
6753,Brief Interviews with Hideous Men,David Foster Wallace,3.86,273,4/1/2000,Abacus,5
6763,Diabetes Meal Planning Made Easy,Hope S. Warshaw/Warshaw Hope,3.42,301,10/15/2006,American Diabetes Association,5
6764,Easy French Reader,R. de Roussy de Sales,3.85,228,9/17/2003,McGraw-Hill Education,4
6781,Algebra the Easy Way,Douglas Downing,4.06,392,1/1/2003,Barrons Educational Series,7
6793,Easy Riders  Raging Bulls,Peter Biskind,4.12,512,4/4/1999,Simon  Schuster,9
6794,Cloud Atlas,David Mitchell,4.02,529,2/21/2005,Sceptre,9
6795,The Cloud Atlas,Liam Callanan,3.38,368,8/1/2004,Dial Press,6
6800,Easy Labor: Every Woman's Guide to Choosing Less Pain and More Joy During Childbirth,William Camann/Kathryn    Alexander,3.45,311,1/31/2006,Ballantine Books,5
6810,The McDougall Quick and Easy Cookbook,John A. McDougall/Mary McDougall,4.01,336,4/1/1999,Plume,6
6815,American Sign Language The Easy Way,David A. Stewart/Jessalyn Little/Elizabeth     Stewart,3.75,480,11/1/2006,Barrons Educational Series,9
6819,Ghostwritten,David Mitchell,4.05,426,10/9/2001,Vintage,8
6823,Romeo & Juliet,William Shakespeare/Alan Durband,3.74,288,1/1/1993,Nelson Thornes Ltd,5
6838,Easy Prey (Lucas Davenport  #11),John Sandford,4.08,480,6/1/2004,Simon & Schuster,9
6851,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,Jean Sasson,4.00,368,9/7/2004,Berkley Books,6
6854,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,4.15,321,7/15/1998,St. Martin's Press,6
6855,Smitten (Elsie Hawkins #2),Janet Evanovich,3.67,234,7/25/2006,HarperTorch,4
6856,Manhunt,Janet Evanovich,3.70,219,11/29/2005,HarperTorch,4
6857,Three Plums In One (Stephanie Plum  #1-3),Janet Evanovich,4.31,1016,4/26/2001,Scribner,19
6858,Hot Six (Stephanie Plum  #6),Janet Evanovich,4.19,336,6/15/2001,St. Martin's Paperbacks,6
6862,Amsterdam,Ian McEwan,3.43,208,11/2/1999,Anchor Books/Knopf Doubleday Publishing Group,3
6866,Fodor's Amsterdam (Fodor's Gold Guides),Fodor's Travel Publications Inc./Sarah Gold,3.43,288,4/6/2004,Fodor's,5
6869,The Child in Time,Ian McEwan,3.58,263,11/2/1999,Anchor,4
6870,Enduring Love,Ian McEwan,3.63,245,10/28/2004,Vintage,4
6871,Black Dogs,Ian McEwan,3.44,149,12/29/1998,Anchor,2
6872,The Comfort of Strangers,Ian McEwan,3.41,128,11/1/1994,Anchor,2
6876,And the Envelope  Please...: Ever After / An Affair To Remember / It Happened One Night,Barbara Bretton/Emilie Rose/Isabel Sharpe,3.57,279,2/7/2006,Harlequin Anthologies,5
6896,Las rubias de 5th Avenue,Plum Sykes,3.28,304,2/28/2005,Debolsillo,5
6899,Tuesdays with Morrie,Mitch Albom,4.10,192,6/29/2007,Anchor Books,3
6902,La Dernière Leçon,Mitch Albom,4.10,209,1/1/2001,French & European Pubns,3
6903,My Sister's Keeper,Mavis Applewater,3.86,252,3/9/2004,Limitless Corporation,4
6904,My Sister's Keeper (Gillian Adams  #2),Nora Kelly,3.70,228,2/1/2000,Poisoned Pen Press,4
6905,Their Sisters' Keepers: Women's Prison Reform in America  1830-1930,Estelle B. Freedman,4.27,272,4/4/1984,University of Michigan Press,5
6919,Baby's Alphabet,Jean Marzollo/Nancy Sheehan,3.75,32,8/1/2002,Roaring Brook Press,0
6925,Welcome to the Monkey House,Kurt Vonnegut Jr./David Strathairn/Maria Tucci/Bill Irwin/Tony    Roberts/Dylan Baker,4.15,9,5/23/2006,Caedmon,0
6932,What Color Is Your Parachute? A Practical Manual for Job-Hunters and Career-Changers,Richard Nelson Bolles,3.70,382,9/1/2006,Ten Speed Press,7
6937,You Can Have What You Want: Proven Strategies for Inner and Outer Success,Michael Neill,4.14,240,10/15/2006,Hay House,4
6952,Like Water for Chocolate,Laura Esquivel/Thomas  Christensen/Carol Christensen,3.95,222,9/16/1993,Black Swan,4
6953,Like Water for Chocolate,Laura Esquivel/Yareli Arizmendi,3.95,0,5/2/2006,Random House Audio,0
6954,Como agua para chocolate,Laura Esquivel,3.95,248,6/1/1994,Turtleback Books,4
6956,The Radicalism of the American Revolution,Gordon S. Wood,4.06,447,3/2/1993,Vintage,8
6969,Emma,Jane Austen/Fiona Stafford,4.00,474,5/6/2003,Penguin Books,8
6970,Prince of Ice (Tale of the Demon World  #3),Emma Holly,3.99,294,11/7/2006,Berkley Sensation,5
6971,Emma Lazarus,Esther Schor,3.88,368,9/5/2006,Schocken,6
6974,Strange Attractions,Emma Holly,3.68,312,11/1/2005,Berkley Books,5
6976,The Mermaid Chair,Sue Monk Kidd,3.13,368,3/7/2006,Penguin Books,6
6980,The Dance of the Dissident Daughter: A Woman's Journey from Christian Tradition to the Sacred Feminine,Sue Monk Kidd,3.95,253,12/26/1996,HarperOne,4
6981,When the Heart Waits: Spiritual Direction for Life's Sacred Questions,Sue Monk Kidd,4.13,240,10/11/2016,HarperOne,4
6984,With Open Hands,Henri J.M. Nouwen/Sue Monk Kidd,4.30,125,4/1/2006,Ave Maria Press,2
6987,Saxons  Vikings  and Celts: The Genetic Roots of Britain and Ireland,Bryan Sykes,3.86,320,12/17/2006,W. W. Norton  Company,6
6988,Yeah  I Said It,Wanda Sykes,3.71,247,9/13/2005,Atria Books,4
6992,The Seven Daughters Of Eve,Bryan Sykes,3.98,368,7/1/2002,Corgi,6
6994,Dumbing Down Our Kids: Why American Children Feel Good About Themselves But Can't Read  Write or Add,Charles J. Sykes,3.71,352,9/15/1996,St. Martin's Griffin,6
7003,If I Don't Write It Nobody Else Will: An Autobiography,Eric Sykes,3.88,512,5/1/2006,Fourth Estate,9
7006,Hamlet,William Shakespeare,4.02,352,7/3/2003,SparkNotes,6
7007,William Shakespeare's A Midsummer Night's Dream (Cliffs Complete),CliffsNotes/Michael McMahon,3.89,192,4/29/2001,Cliffs Notes,3
7009,A Midsummer Night's Dream,William Shakespeare,3.94,162,5/1/1998,Signet Book,3
7010,A Midsummer Night's Dream,William Shakespeare/Amanda Root/Arkangel Cast/Roy Hudd/David Harewood,3.94,3,5/3/2005,AudioGO,0
7011,A Midsummer Night's Dream,William Shakespeare/Roma Gill/B. Litt,3.94,102,7/28/2005,Oxford University Press  USA,1
7015,A Midsummer Night's Dream,William Shakespeare/Roma Gill,3.94,99,8/15/2002,Oxford University Press  USA,1
7023,The Burning (Guardians of Ga'Hoole  #6),Kathryn Lasky/Richard Cowdrey,4.08,224,11/1/2004,Scholastic Paperbacks,4
7027,The Siege (Guardians of Ga'Hoole  #4),Kathryn Lasky,4.10,203,5/1/2004,Scholastic  Inc.,3
7034,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith,4.08,256,3/14/2006,Anchor,4
7035,Morality for Beautiful Girls (No. 1 Ladies' Detective Agency #3),Alexander McCall Smith,3.98,227,11/12/2002,Random House Anchor,4
7037,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith/Lisette Lecat,4.08,10,3/2/2005,Recorded Books  Inc.,0
7041,The Full Cupboard of Life (No. 1 Ladies' Detective Agency  #5),Alexander McCall Smith,4.02,198,4/20/2004,Pantheon Books,3
7045,The Tale of Genji,Murasaki Shikibu/Edward G. Seidensticker,3.72,1090,7/12/1978,Alfred A. Knopf,20
7048,The Tale of Genji,Yoshitaka Amano/Murasaki Shikibu/Rachel Nacth/Anri Itō/Junichi Imura,4.05,81,8/8/2006,Dark Horse Books,1
7050,The Tale of Genji: Scenes from the World's First Novel (Illustrated Japanese Classics),Murasaki Shikibu/Masayuki Miyata/Jakuchō Seitouchi/Donald Keene/H. Mack Horton/Ayako Watanabe/Michiko Hiraoka,3.74,238,10/26/2001,Kodansha America,4
7052,Blue Shoes and Happiness (No. 1 Ladies' Detective Agency  #7),Alexander McCall Smith,4.06,227,4/18/2006,Pantheon,4
7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,4.08,233,4/19/2005,Pantheon,4
7054,Ein Gentleman für Mma Ramotswe (No. 1 Ladies' Detective Agency  #2),Alexander McCall Smith,3.96,238,2/1/2002,Nymphenburger,4
7055,Ein Koch für Mma Ramotswe (No. 1 Ladies' Detective Agency  #3),Alexander McCall Smith,3.98,240,2/1/2003,Nymphenburger,4
7058,The Good Husband of Zebra Drive (No. 1 Ladies' Detective Agency #8),Alexander McCall Smith,4.07,213,4/17/2007,Pantheon Books,4
7061,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),Alexander McCall Smith,3.78,235,2/6/2003,Anchor Books,4
7062,Paris to the Moon,Adam Gopnik,3.76,368,9/11/2001,Random House Trade Paperbacks,6
7064,The Belly of Paris (Les Rougon-Macquart  #3),Émile Zola/Ernest Alfred Vizetelly/Henry Vizetelly,3.91,397,12/1/1995,Sun and Moon Press,7
7071,My Movie Business: A Memoir,John Irving,3.34,222,10/10/2000,Ballantine Books,4
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,John Irving,3.83,718,5/21/1995,Wings,13
7078,The Headmaster's Papers,Richard A. Hawley/John Irving,3.99,240,9/1/2002,Paul S. Eriksson,4
7086,Blade Runner,Philip K. Dick,4.08,216,7/12/1987,Del Rey,4
7089,The Android (Animorphs  #10),K.A. Applegate/Katherine Applegate,3.77,170,9/1/1997,Scholastic  Inc.,3
7090,The Soul of a New Machine,Tracy Kidder,4.11,293,6/1/2000,Back Bay Books,5
7092,No Better Place to Die: The Battle Of Stones River,Peter Cozzens,4.17,282,7/1/1991,University of Illinois Press,5
7093,Never Call Retreat,Bruce Catton/E.B. Long,4.33,558,12/31/2001,Phoenix Press (UK),10
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,326,5/25/2000,Mariner Books,6
7102,U.S.A.: 42e Parallèle/L'An premier du siècle/La Grosse galette,John Dos Passos,4.10,1344,9/4/2002,Gallimard,25
7103,The Big Money (U.S.A.  #3),John Dos Passos/E.L. Doctorow,4.03,464,5/25/2000,Mariner Books,8
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,4.00,400,5/25/2000,Mariner Books,7
7113,The King in the Window,Adam Gopnik/Omar Rayyan,3.60,410,10/15/2006,Miramax Books,7
7118,The Karamazov Brothers,Fyodor Dostoyevsky/Ignat Avsey,4.32,1054,8/20/1998,Oxford University Press,19
7119,The Grand Inquisitor: with related chapters from The Brothers Karamazov,Fyodor Dostoyevsky/Constance Garnett/Charles Guignon,4.36,128,10/1/1993,Hackett Publishing Company  Inc.,2
